Order_Date,Year,Month,Day,Day_Of_Week,Quarter,Customer_Age,Customer_Gender,Country,City,Customer_Segment,Product_Category,Product_Subcategory,Brand,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Coupon_Used,Shipping_Cost,Tax_Amount,Order_Amount,Payment_Method,Device_Type,Traffic_Source,Membership_Status,Shipping_Method,Warehouse_Region,Delivery_Days,Order_Status,Returned,Review_Rating,Customer_Lifetime_Value,Profit_Margin_Percent,Profit_Amount,Season,Holiday_Season,High_Value_Order,prediction
2026-03-10,2026,3,10,Tuesday,1,34,Female,India,London,Loyal,Books,Comics,Apex,29.35,3,10,8.81,Yes,2.68,2.65,84.57,PayPal,Desktop,Paid Ads,Gold,Standard,West,6,Delivered,No,4.9,1986.58,28.81,24.36,Spring,No,No,No
2026-03-10,2026,3,10,Tuesday,1,62,Female,United Kingdom,New York,Loyal,Electronics,Mobile,UrbanCo,466.39,3,30,419.75,Yes,8.46,125.52,1113.4,Bank Transfer,Mobile,Email,Silver,Standard,East,6,Cancelled,No,2.2,3288.25,3,33.4,Spring,No,Yes,Yes
2026-03-10,2026,3,10,Tuesday,1,23,Female,Saudi Arabia,Karachi,Returning,Sports,Outdoor,ValueMax,71.21,6,5,21.36,No,16.32,26.75,448.97,Cash on Delivery,Desktop,Email,Standard,Express,North,5,Delivered,No,3.7,968.52,14.69,65.95,Spring,No,Yes,No
2026-03-11,2026,3,11,Wednesday,1,53,Female,Saudi Arabia,Karachi,New,Toys,Educational,EcoLife,43.44,2,0,0,No,0.64,3.87,91.39,Debit Card,Desktop,Organic Search,Platinum,Standard,West,6,Delivered,No,4,1241.48,33.17,30.31,Spring,No,No,No
2026-03-11,2026,3,11,Wednesday,1,26,Male,United States,London,Returning,Electronics,Mobile,FreshMart,775.15,2,5,77.52,No,5.65,161.94,1640.37,Credit Card,Desktop,Email,Standard,Standard,West,7,Returned,Yes,2.7,25428.47,17.59,288.54,Spring,No,Yes,Yes
2026-03-12,2026,3,12,Thursday,1,18,Female,UAE,Karachi,New,Fashion,Women Clothing,PrimePlus,72.91,1,30,21.87,Yes,2.3,5.63,58.97,PayPal,Mobile,Organic Search,Silver,Standard,Central,6,Processing,No,4.5,412.58,19.96,11.77,Spring,No,No,No
2026-03-12,2026,3,12,Thursday,1,27,Male,Canada,Toronto,New,Sports,Fitness,UrbanCo,97.56,2,5,9.76,Yes,17.87,11.74,214.97,Cash on Delivery,Mobile,Paid Ads,Gold,Same Day,North,0,Returned,Yes,3.6,895.84,36.87,79.26,Spring,No,No,No
2026-03-12,2026,3,12,Thursday,1,35,Female,Saudi Arabia,New York,Returning,Home & Kitchen,Cookware,UrbanCo,66.71,3,0,0,No,1.98,12.21,214.32,PayPal,Mobile,Direct,Silver,Standard,South,6,Returned,Yes,3,500.03,27.79,59.56,Spring,No,No,No
2026-03-12,2026,3,12,Thursday,1,42,Male,United States,Karachi,Premium,Electronics,Mobile,ValueMax,504.73,6,0,0,No,9.61,168.19,3206.18,Credit Card,Mobile,Email,Standard,Standard,West,7,Returned,Yes,2.1,35739.02,10.91,349.79,Spring,No,Yes,Yes
2026-03-12,2026,3,12,Thursday,1,37,Male,United Kingdom,London,Loyal,Sports,Equipment,EcoLife,291.42,3,5,43.71,Yes,20.4,99,949.95,Bank Transfer,Mobile,Referral,Standard,Same Day,North,1,Delivered,No,3.3,11706.91,25.69,244.04,Spring,No,Yes,No
2026-03-13,2026,3,13,Friday,1,49,Female,France,Sydney,Returning,Toys,Educational,Nova,39.59,4,15,23.75,Yes,15.05,13.43,163.09,Wallet,Mobile,Referral,Silver,Express,West,3,Delivered,No,4.3,1235.45,27.48,44.82,Spring,Yes,No,No
2026-03-13,2026,3,13,Friday,1,49,Male,Saudi Arabia,Berlin,Premium,Electronics,Laptop,Zenith,390.7,3,20,234.42,Yes,0,84.18,1021.86,Wallet,Mobile,Referral,Standard,Standard,North,3,Delivered,No,3.9,18066.29,6.06,61.92,Spring,No,Yes,Yes
2026-03-13,2026,3,13,Friday,1,30,Female,UAE,Karachi,Loyal,Fashion,Shoes,UrbanCo,49.39,2,40,39.51,Yes,3.53,7.93,70.73,PayPal,Mobile,Direct,Standard,Standard,South,5,Shipped,No,3.8,933.96,25.88,18.3,Spring,No,No,No
2026-03-13,2026,3,13,Friday,1,47,Male,Australia,Paris,Returning,Groceries,Fresh Produce,Trendify,11.32,2,15,3.4,Yes,14.56,1.98,35.78,Bank Transfer,Mobile,Paid Ads,Standard,Express,North,7,Delivered,No,4.2,583.19,12.37,4.43,Spring,No,No,No
2026-03-13,2026,3,13,Friday,1,43,Male,Germany,Riyadh,Loyal,Toys,Educational,Trendify,42.36,2,5,4.24,No,14.19,3,97.67,Wallet,Desktop,Email,Silver,Express,South,2,Delivered,No,4.8,2129.63,21.62,21.12,Spring,No,No,No
2026-03-13,2026,3,13,Friday,1,23,Female,United States,Dubai,New,Electronics,Laptop,Nova,372.79,2,0,0,Yes,11,35.15,791.73,Wallet,Tablet,Direct,Silver,Standard,South,3,Returned,Yes,3.9,11491.48,18.9,149.64,Spring,No,Yes,Yes
2026-03-13,2026,3,13,Friday,1,43,Female,Germany,London,New,Beauty,Skincare,EcoLife,59.52,4,10,23.81,Yes,7.26,26.9,248.43,Credit Card,Mobile,Direct,Standard,Standard,North,6,Shipped,No,4.5,387.24,33.24,82.58,Spring,No,No,No
2026-03-13,2026,3,13,Friday,1,26,Male,Pakistan,Karachi,New,Beauty,Haircare,Apex,79.01,5,0,0,Yes,11.25,18.29,424.59,Debit Card,Mobile,Paid Ads,Standard,Standard,Central,9,Delivered,No,4.3,3681.11,28.46,120.84,Spring,No,Yes,No
2026-03-13,2026,3,13,Friday,1,40,Female,Germany,Sydney,New,Groceries,Snacks,QuickCart,23.3,1,30,6.99,Yes,7.46,1.58,25.35,Cash on Delivery,Mobile,Social Media,Standard,Standard,North,2,Processing,No,3.7,377.49,13.03,3.3,Spring,No,No,No
2026-03-13,2026,3,13,Friday,1,36,Female,India,Toronto,Returning,Beauty,Fragrance,ValueMax,66.64,2,15,19.99,Yes,4.93,11.52,129.74,Wallet,Desktop,Referral,Silver,Standard,West,2,Delivered,No,4.1,1578.85,26.07,33.82,Spring,No,No,No
2026-03-14,2026,3,14,Saturday,1,36,Male,Australia,Sydney,Loyal,Home & Kitchen,Cookware,Trendify,177.24,3,15,79.76,Yes,9.28,26.97,488.21,Debit Card,Tablet,Direct,Standard,Standard,Central,8,Delivered,No,4,9208.84,25.66,125.27,Spring,No,Yes,Yes
2026-03-14,2026,3,14,Saturday,1,45,Male,India,Riyadh,Premium,Books,Non-Fiction,Nova,25.68,2,25,12.84,Yes,1.34,5.97,45.83,Bank Transfer,Mobile,Organic Search,Gold,Standard,South,7,Delivered,No,5,1328.11,22.72,10.41,Spring,No,No,No
2026-03-14,2026,3,14,Saturday,1,56,Male,Canada,Berlin,Returning,Home & Kitchen,Cookware,Zenith,64.63,3,0,0,No,17.5,12.88,224.27,Bank Transfer,Mobile,Organic Search,Gold,Express,South,3,Delivered,No,4.9,3429.86,8.67,19.44,Spring,No,No,No
2026-03-14,2026,3,14,Saturday,1,36,Female,Canada,Dubai,Returning,Groceries,Snacks,PrimePlus,12.64,1,10,1.26,Yes,13.85,1.17,26.4,Debit Card,Desktop,Paid Ads,Standard,Express,North,0,Delivered,No,4.5,901.27,13.97,3.69,Spring,No,No,No
2026-03-15,2026,3,15,Sunday,1,54,Female,Germany,Sydney,Returning,Fashion,Shoes,Nova,82.94,4,10,33.18,Yes,4.93,16.76,320.27,Credit Card,Tablet,Direct,Gold,Standard,West,4,Delivered,No,3.8,4052.72,24.24,77.63,Spring,No,No,No
2026-03-16,2026,3,16,Monday,1,44,Male,Canada,Karachi,Returning,Fashion,Women Clothing,PrimePlus,50.95,1,0,0,No,3.3,4.81,59.06,PayPal,Mobile,Organic Search,Standard,Standard,Central,4,Delivered,No,3.7,1014.88,19,11.22,Spring,No,No,No
2026-03-16,2026,3,16,Monday,1,21,Male,Saudi Arabia,Mumbai,Returning,Sports,Fitness,Zenith,44.25,4,0,0,No,8.98,11.24,197.22,Wallet,Tablet,Organic Search,Standard,Standard,Central,8,Shipped,No,4.8,1667.7,12.27,24.2,Spring,No,No,No
2026-03-17,2026,3,17,Tuesday,1,44,Male,UAE,New York,Loyal,Fashion,Men Clothing,ValueMax,93.39,4,5,18.68,No,10.01,16.49,381.38,Bank Transfer,Desktop,Organic Search,Standard,Standard,East,1,Returned,Yes,3.4,6746.81,34.9,133.1,Spring,No,No,No
2026-03-17,2026,3,17,Tuesday,1,30,Female,France,Sydney,New,Home & Kitchen,Appliances,Apex,165.26,1,0,0,No,0,15,180.26,Wallet,Mobile,Social Media,Platinum,Standard,South,9,Delivered,No,3.5,2468.58,21.52,38.79,Spring,No,No,No
2026-03-17,2026,3,17,Tuesday,1,55,Male,France,Paris,New,Electronics,Mobile,Apex,620.75,3,30,558.67,Yes,17.62,61.65,1382.85,Cash on Delivery,Mobile,Referral,Standard,Same Day,East,1,Returned,Yes,2.6,10013.7,3.62,50.06,Spring,No,Yes,Yes
2026-03-17,2026,3,17,Tuesday,1,32,Male,France,Karachi,Loyal,Groceries,Dairy,FreshMart,7.93,3,0,0,No,8.72,1.59,34.1,Cash on Delivery,Desktop,Email,Standard,Pickup,East,8,Processing,No,4.1,1182.52,16.27,5.55,Spring,No,No,No
2026-03-17,2026,3,17,Tuesday,1,24,Male,Pakistan,Toronto,New,Fashion,Men Clothing,Trendify,103.81,3,30,93.43,Yes,5.28,23.75,247.03,Cash on Delivery,Mobile,Paid Ads,Standard,Standard,West,7,Cancelled,No,3.1,1613.76,15.98,39.48,Spring,Yes,No,No
2026-03-17,2026,3,17,Tuesday,1,39,Female,UAE,Paris,Returning,Beauty,Skincare,Zenith,32.2,2,30,19.32,Yes,20.89,7.39,73.36,Bank Transfer,Desktop,Email,Standard,Same Day,North,1,Delivered,No,4.3,1330.51,18.66,13.69,Spring,No,No,No
2026-03-17,2026,3,17,Tuesday,1,42,Female,UAE,London,New,Groceries,Dairy,QuickCart,26.96,2,5,2.7,No,4.11,4.43,59.76,Debit Card,Desktop,Direct,Standard,Standard,East,8,Delivered,No,4.9,789.73,31.2,18.65,Spring,No,No,No
2026-03-17,2026,3,17,Tuesday,1,39,Male,United Kingdom,Karachi,Returning,Sports,Sportswear,UrbanCo,75.48,3,0,0,No,4.15,11.5,242.09,Cash on Delivery,Mobile,Social Media,Standard,Standard,South,8,Delivered,No,4.8,2043.71,14.96,36.22,Spring,No,No,No
2026-03-17,2026,3,17,Tuesday,1,51,Male,Australia,Sydney,Returning,Books,Fiction,Trendify,21.25,4,0,0,No,6.04,4.75,95.79,Credit Card,Desktop,Direct,Silver,Pickup,North,5,Delivered,No,4.5,743.06,20.99,20.11,Spring,No,No,No
2026-03-17,2026,3,17,Tuesday,1,28,Male,Australia,Berlin,Premium,Fashion,Women Clothing,PrimePlus,41.56,1,25,10.39,Yes,3.51,2.03,36.71,Cash on Delivery,Mobile,Paid Ads,Standard,Standard,Central,3,Returned,Yes,3.2,1486.53,24.65,9.05,Spring,No,No,No
2026-03-18,2026,3,18,Wednesday,1,36,Female,UAE,Mumbai,Loyal,Books,Non-Fiction,Nova,21.82,3,35,22.91,Yes,3.28,2.61,48.44,Credit Card,Mobile,Paid Ads,Standard,Pickup,North,5,Processing,No,4.7,1925.5,25.39,12.3,Spring,No,No,No
2026-03-18,2026,3,18,Wednesday,1,45,Female,United States,Dubai,Loyal,Electronics,Mobile,FreshMart,439.48,1,0,0,Yes,0,34.59,474.07,Debit Card,Tablet,Social Media,Gold,Standard,South,6,Delivered,No,3.8,2364.38,13.16,62.39,Spring,Yes,Yes,Yes
2026-03-18,2026,3,18,Wednesday,1,27,Female,UAE,London,Returning,Sports,Equipment,FreshMart,127.96,3,0,0,No,7.47,12.87,404.22,Wallet,Mobile,Direct,Silver,Standard,North,8,Delivered,No,4.8,4654.75,31.24,126.28,Spring,No,Yes,No
2026-03-20,2026,3,20,Friday,1,54,Male,Canada,Karachi,New,Electronics,Mobile,Nova,352.31,1,20,70.46,Yes,4.21,27.92,313.98,Cash on Delivery,Desktop,Referral,Silver,Standard,East,4,Delivered,No,4,1968.82,12.81,40.22,Spring,No,No,Yes
2026-03-20,2026,3,20,Friday,1,42,Female,Pakistan,Mumbai,New,Electronics,Accessories,Apex,809.57,1,15,121.44,Yes,4,48.35,740.48,Wallet,Desktop,Referral,Standard,Standard,Central,4,Delivered,No,2.9,5820.23,18.4,136.25,Spring,No,Yes,Yes
2026-03-21,2026,3,21,Saturday,1,18,Female,United States,Riyadh,New,Groceries,Fresh Produce,Zenith,28.63,3,25,21.47,Yes,16.2,9.89,90.51,Bank Transfer,Mobile,Paid Ads,Standard,Express,Central,9,Returned,Yes,4.1,249.38,12.71,11.5,Spring,No,No,No
2026-03-21,2026,3,21,Saturday,1,26,Female,United States,New York,Returning,Toys,Board Games,PrimePlus,23.87,4,5,4.77,No,17.12,2.97,110.8,Cash on Delivery,Mobile,Paid Ads,Standard,Express,North,3,Delivered,No,3.4,649.6,13.22,14.65,Spring,No,No,No
2026-03-21,2026,3,21,Saturday,1,27,Male,India,Berlin,Loyal,Sports,Outdoor,Trendify,52.65,3,0,0,No,6.54,18.05,182.54,PayPal,Desktop,Paid Ads,Standard,Standard,South,8,Delivered,No,4.3,3320.19,26.59,48.54,Spring,No,No,No
2026-03-21,2026,3,21,Saturday,1,34,Female,Saudi Arabia,Mumbai,Returning,Fashion,Men Clothing,ValueMax,83.01,5,5,20.75,No,25.67,13.32,433.29,PayPal,Tablet,Organic Search,Silver,Same Day,South,1,Processing,No,4.1,3196.33,28.29,122.58,Spring,No,Yes,No
2026-03-22,2026,3,22,Sunday,1,47,Male,Australia,Toronto,Premium,Electronics,Laptop,Trendify,620.04,4,0,0,No,18.64,218.31,2717.11,Wallet,Mobile,Email,Silver,Express,North,3,Processing,No,4.3,11102.22,13.33,362.19,Spring,No,Yes,Yes
2026-03-22,2026,3,22,Sunday,1,43,Male,UAE,Toronto,Returning,Beauty,Skincare,Zenith,49.74,4,15,29.84,Yes,8.18,22.52,199.82,Credit Card,Tablet,Direct,Gold,Standard,West,6,Delivered,No,3.8,2050.66,27.63,55.21,Spring,No,No,No
2026-03-22,2026,3,22,Sunday,1,21,Male,UAE,Paris,Returning,Sports,Equipment,PrimePlus,59.06,2,20,23.62,Yes,19.52,4.79,118.81,Wallet,Desktop,Email,Standard,Same Day,South,2,Processing,No,3.9,1202.41,21.64,25.71,Spring,No,No,No
2026-03-22,2026,3,22,Sunday,1,42,Male,Pakistan,Karachi,New,Toys,Puzzles,Nova,66.31,2,15,19.89,Yes,17.09,5.98,135.8,PayPal,Tablet,Paid Ads,Standard,Express,South,4,Delivered,No,4.4,1076.64,3,4.07,Spring,No,No,No
2026-03-22,2026,3,22,Sunday,1,37,Other,France,Sydney,Returning,Fashion,Shoes,Apex,60.53,2,15,18.16,Yes,21.88,7.58,132.36,Wallet,Mobile,Organic Search,Silver,Same Day,West,1,Delivered,No,4.8,1589.48,29.45,38.98,Spring,No,No,No
2026-03-23,2026,3,23,Monday,1,33,Male,Saudi Arabia,London,New,Home & Kitchen,Appliances,ValueMax,181.87,1,15,27.28,Yes,6.9,7.09,168.58,PayPal,Desktop,Email,Standard,Standard,East,7,Delivered,No,5,2564.39,3,5.06,Spring,No,No,No
2026-03-23,2026,3,23,Monday,1,36,Female,France,London,Returning,Electronics,Mobile,EcoLife,795.85,2,10,159.17,Yes,7.13,79.01,1518.67,Debit Card,Mobile,Social Media,Standard,Standard,North,4,Delivered,No,4.6,15630.52,19.75,299.94,Spring,Yes,Yes,Yes
2026-03-23,2026,3,23,Monday,1,35,Male,Germany,Dubai,New,Fashion,Bags,QuickCart,31.22,3,10,9.37,Yes,8.77,7.23,100.29,Wallet,Desktop,Email,Silver,Standard,Central,6,Delivered,No,4.9,1926.52,24.81,24.88,Spring,No,No,No
2026-03-23,2026,3,23,Monday,1,28,Female,Australia,Riyadh,Returning,Electronics,Mobile,Trendify,327.77,3,5,49.17,No,9.41,112.71,1056.26,PayPal,Desktop,Organic Search,Silver,Standard,East,6,Returned,Yes,2.5,3693.39,23.91,252.55,Spring,Yes,Yes,Yes
2026-03-23,2026,3,23,Monday,1,49,Female,France,Riyadh,Premium,Beauty,Haircare,FreshMart,43.19,4,0,0,No,23.45,6.37,202.58,Debit Card,Desktop,Social Media,Silver,Same Day,Central,1,Delivered,No,4.2,4146.28,23.47,47.55,Spring,No,No,No
2026-03-24,2026,3,24,Tuesday,1,34,Male,Australia,Dubai,Premium,Sports,Equipment,Nova,48.68,2,5,4.87,No,7.11,5.34,104.94,PayPal,Desktop,Paid Ads,Standard,Standard,North,6,Delivered,No,5,1885.49,14.76,15.49,Spring,No,No,No
2026-03-24,2026,3,24,Tuesday,1,50,Male,United States,London,New,Beauty,Fragrance,FreshMart,75.8,4,10,30.32,Yes,8.96,12.16,294,Credit Card,Tablet,Organic Search,Standard,Standard,East,8,Delivered,No,4.4,2545.72,37.61,110.57,Spring,No,No,No
2026-03-24,2026,3,24,Tuesday,1,44,Female,France,New York,Loyal,Beauty,Makeup,UrbanCo,69.06,5,15,51.8,Yes,17.09,13.07,323.66,Cash on Delivery,Mobile,Direct,Silver,Express,North,2,Delivered,No,3.8,6861.41,28.92,93.6,Spring,No,No,No
2026-03-25,2026,3,25,Wednesday,1,45,Female,Pakistan,Riyadh,Loyal,Books,Fiction,Nova,17.28,2,10,3.46,Yes,16.17,2.27,49.54,Cash on Delivery,Desktop,Organic Search,Standard,Express,East,3,Delivered,No,3.7,1216.92,26.38,13.07,Spring,No,No,No
2026-03-25,2026,3,25,Wednesday,1,36,Male,Australia,Berlin,Loyal,Fashion,Bags,Apex,58.16,3,10,17.45,Yes,2.9,19.14,179.07,Debit Card,Desktop,Social Media,Gold,Standard,Central,6,Delivered,No,2.8,906.99,20.34,36.42,Spring,No,No,No
2026-03-25,2026,3,25,Wednesday,1,33,Female,Saudi Arabia,London,Loyal,Books,Non-Fiction,FreshMart,37.21,1,15,5.58,Yes,0,3.78,35.41,Bank Transfer,Mobile,Referral,Platinum,Standard,East,7,Processing,No,4.5,919.07,19.48,6.9,Spring,No,No,No
2026-03-25,2026,3,25,Wednesday,1,36,Male,Canada,Riyadh,Loyal,Beauty,Fragrance,Nova,34.76,3,0,0,No,6.02,4.14,114.44,Wallet,Desktop,Email,Standard,Standard,North,1,Delivered,No,5,2687.17,26.05,29.81,Spring,No,No,No
2026-03-25,2026,3,25,Wednesday,1,64,Female,Saudi Arabia,Berlin,New,Sports,Outdoor,UrbanCo,83.86,3,5,12.58,Yes,7.72,11.09,257.81,Bank Transfer,Desktop,Paid Ads,Standard,Standard,North,7,Returned,Yes,2.5,2912.39,21.94,56.56,Spring,No,No,No
2026-03-25,2026,3,25,Wednesday,1,41,Male,Germany,Riyadh,New,Beauty,Makeup,PrimePlus,36.69,3,25,27.52,Yes,11.33,12.74,106.62,PayPal,Mobile,Paid Ads,Gold,Express,North,4,Delivered,No,4,1180.15,32.44,34.59,Spring,No,No,No
2026-03-26,2026,3,26,Thursday,1,51,Male,Pakistan,Toronto,Loyal,Home & Kitchen,Cookware,Apex,130.87,2,5,13.09,No,15.22,9.72,273.59,Cash on Delivery,Desktop,Referral,Standard,Express,Central,4,Delivered,No,4.3,2860.78,22.98,62.87,Spring,No,No,No
2026-03-27,2026,3,27,Friday,1,40,Female,Saudi Arabia,Toronto,Loyal,Electronics,Mobile,FreshMart,677.86,7,5,237.25,No,8.71,306.64,4823.12,Credit Card,Desktop,Paid Ads,Gold,Standard,East,3,Delivered,No,2.8,32915.14,19.8,954.98,Spring,No,Yes,Yes
2026-03-27,2026,3,27,Friday,1,29,Female,France,Berlin,Returning,Fashion,Women Clothing,Trendify,53.6,4,5,10.72,No,11.77,10.55,226,Cash on Delivery,Mobile,Referral,Silver,Standard,North,8,Delivered,No,3.5,4387.08,21.66,48.95,Spring,No,No,No
2026-03-27,2026,3,27,Friday,1,42,Female,Pakistan,Dubai,Loyal,Sports,Sportswear,ValueMax,45.93,3,5,6.89,Yes,8.29,6.15,145.34,Credit Card,Desktop,Organic Search,Standard,Standard,South,5,Delivered,No,4.1,2279.02,19.92,28.95,Spring,No,No,No
2026-03-27,2026,3,27,Friday,1,39,Male,Australia,Sydney,New,Home & Kitchen,Decor,QuickCart,161.42,3,0,0,No,10.49,25.15,519.9,Cash on Delivery,Mobile,Paid Ads,Silver,Pickup,North,1,Returned,Yes,2.9,3738.68,32.62,169.59,Spring,No,Yes,Yes
2026-03-27,2026,3,27,Friday,1,42,Male,Pakistan,Dubai,Returning,Books,Fiction,ValueMax,21.47,2,15,6.44,Yes,6.47,4.07,47.04,Debit Card,Desktop,Organic Search,Standard,Standard,East,9,Returned,Yes,3.9,519.24,43.16,20.3,Spring,No,No,No
2026-03-28,2026,3,28,Saturday,1,48,Female,Canada,Riyadh,Returning,Electronics,Accessories,ValueMax,893.47,2,5,89.35,Yes,2.91,88.85,1789.35,Debit Card,Mobile,Social Media,Standard,Standard,North,7,Delivered,No,4.3,35001.06,3,53.68,Spring,No,Yes,Yes
2026-03-28,2026,3,28,Saturday,1,34,Female,India,Dubai,Returning,Electronics,Mobile,PrimePlus,296.95,1,5,14.85,No,9.99,27.44,319.53,Cash on Delivery,Desktop,Email,Standard,Express,West,3,Delivered,No,4.2,3151.46,21.06,67.29,Spring,No,No,Yes
2026-03-28,2026,3,28,Saturday,1,19,Male,India,Sydney,New,Books,Non-Fiction,Apex,7,4,15,4.2,Yes,4.17,1.85,29.82,Wallet,Mobile,Paid Ads,Standard,Standard,North,4,Returned,Yes,3.9,779.41,32.48,9.69,Spring,No,No,No
2026-03-28,2026,3,28,Saturday,1,51,Male,United States,London,Returning,Electronics,Headphones,Apex,454.09,4,10,181.64,Yes,7.76,70.21,1712.69,Debit Card,Mobile,Email,Standard,Standard,West,4,Delivered,No,4.1,27541.13,19.74,338.09,Spring,No,Yes,Yes
2026-03-28,2026,3,28,Saturday,1,52,Female,India,Paris,Returning,Home & Kitchen,Cookware,ValueMax,221.27,3,35,232.33,Yes,7.78,49.46,488.72,Credit Card,Mobile,Social Media,Standard,Standard,East,7,Shipped,No,4.6,1304.98,11.52,56.3,Spring,Yes,Yes,No
2026-03-28,2026,3,28,Saturday,1,49,Male,United States,Karachi,Premium,Groceries,Dairy,FreshMart,34.64,2,15,10.39,Yes,4.68,7.68,71.25,Cash on Delivery,Desktop,Organic Search,Standard,Standard,East,6,Delivered,No,5,2901.03,13.65,9.73,Spring,No,No,No
2026-03-29,2026,3,29,Sunday,1,38,Male,United States,Riyadh,Loyal,Beauty,Fragrance,FreshMart,60.51,4,0,0,Yes,9.25,11.11,262.4,Credit Card,Mobile,Organic Search,Standard,Standard,West,7,Returned,Yes,2.9,1186.98,19.19,50.35,Spring,No,No,No
2026-03-29,2026,3,29,Sunday,1,44,Male,Germany,Mumbai,Premium,Groceries,Dairy,PrimePlus,9.11,3,15,4.1,Yes,5.4,1.04,29.67,Debit Card,Desktop,Direct,Standard,Standard,South,7,Delivered,No,4.3,1124.93,16.39,4.86,Spring,No,No,No
2026-03-30,2026,3,30,Monday,1,46,Female,India,Dubai,Loyal,Electronics,Mobile,PrimePlus,354.14,5,20,354.14,Yes,9.6,84.96,1511.12,Cash on Delivery,Tablet,Email,Standard,Standard,East,5,Shipped,No,4.2,15778.24,22.41,338.64,Spring,No,Yes,Yes
2026-03-30,2026,3,30,Monday,1,31,Male,United Kingdom,Karachi,Returning,Toys,Puzzles,Apex,49.78,2,0,0,No,14.72,6.53,120.81,PayPal,Mobile,Social Media,Gold,Express,South,5,Delivered,No,5,747.23,37.27,45.03,Spring,No,No,No
2026-03-30,2026,3,30,Monday,1,39,Female,India,Toronto,Returning,Electronics,Headphones,Zenith,551.7,4,10,220.68,Yes,9.61,104.45,2100.18,Bank Transfer,Mobile,Direct,Gold,Pickup,North,5,Delivered,No,4.4,38424.15,30.98,650.64,Spring,No,Yes,Yes
2026-03-31,2026,3,31,Tuesday,1,43,Female,Saudi Arabia,New York,New,Home & Kitchen,Appliances,ValueMax,253.98,3,15,114.29,Yes,8.36,89.02,745.03,Debit Card,Desktop,Email,Standard,Standard,East,9,Returned,Yes,3.1,11318.24,22.34,166.44,Spring,No,Yes,Yes
2026-03-31,2026,3,31,Tuesday,1,24,Female,UAE,Sydney,Returning,Groceries,Snacks,ValueMax,30.01,3,10,9,Yes,8.1,8.48,97.61,Cash on Delivery,Mobile,Referral,Standard,Standard,North,6,Delivered,No,3.6,1324.76,23.49,22.93,Spring,No,No,No
2026-03-31,2026,3,31,Tuesday,1,20,Female,UAE,Sydney,New,Fashion,Bags,PrimePlus,38.75,1,0,0,No,6.92,3.29,48.96,Credit Card,Tablet,Referral,Silver,Standard,North,4,Delivered,No,4.4,886.56,36.27,17.76,Spring,No,No,No
2026-04-01,2026,4,1,Wednesday,2,56,Female,United States,Karachi,Returning,Groceries,Beverages,Nova,9.12,4,25,9.12,Yes,11.25,1.3,39.91,Cash on Delivery,Desktop,Email,Standard,Standard,North,5,Delivered,No,3.6,680.7,19.24,7.68,Spring,No,No,No
2026-04-01,2026,4,1,Wednesday,2,31,Female,France,Riyadh,Loyal,Beauty,Skincare,QuickCart,75.56,3,0,0,Yes,5.29,11.55,243.52,Cash on Delivery,Mobile,Social Media,Silver,Standard,Central,3,Processing,No,5,2396.3,39.1,95.22,Spring,No,No,No
2026-04-01,2026,4,1,Wednesday,2,42,Female,United States,London,Loyal,Electronics,Headphones,FreshMart,457.83,3,10,137.35,Yes,0.79,53.63,1290.56,Wallet,Mobile,Referral,Platinum,Standard,Central,4,Delivered,No,4.7,23059.77,18.48,238.5,Spring,No,Yes,Yes
2026-04-01,2026,4,1,Wednesday,2,53,Male,United Kingdom,Mumbai,Returning,Sports,Outdoor,Trendify,70.45,2,30,42.27,Yes,4.15,9.5,112.28,Wallet,Mobile,Paid Ads,Silver,Standard,East,7,Delivered,No,3.9,1686.11,16.51,18.54,Spring,No,No,No
2026-04-01,2026,4,1,Wednesday,2,26,Female,United States,Riyadh,New,Toys,Educational,FreshMart,22.06,7,35,54.05,Yes,8.63,15.58,124.58,PayPal,Desktop,Organic Search,Standard,Pickup,Central,5,Delivered,No,3.5,2053.45,3,3.74,Spring,No,No,No
2026-04-01,2026,4,1,Wednesday,2,52,Female,Australia,Paris,New,Fashion,Men Clothing,EcoLife,52.94,7,10,37.06,Yes,14.42,23.5,371.44,Wallet,Mobile,Paid Ads,Standard,Standard,South,5,Returned,Yes,4.9,1237.34,32.31,120.01,Spring,No,No,No
2026-04-02,2026,4,2,Thursday,2,37,Male,United States,New York,Returning,Toys,Action Figures,PrimePlus,32.75,5,5,8.19,No,6.19,8.69,170.44,Debit Card,Mobile,Social Media,Standard,Standard,West,6,Processing,No,3.8,1451.54,36.79,62.7,Spring,No,No,No
2026-04-02,2026,4,2,Thursday,2,20,Female,India,Berlin,Premium,Electronics,Accessories,EcoLife,457.9,2,10,91.58,Yes,10.52,49.28,884.02,Bank Transfer,Mobile,Paid Ads,Standard,Express,Central,2,Processing,No,4.2,9388.34,22.38,197.84,Spring,No,Yes,Yes
2026-04-02,2026,4,2,Thursday,2,32,Male,Saudi Arabia,Paris,Loyal,Books,Non-Fiction,ValueMax,32.76,1,25,8.19,Yes,19.31,3.54,47.42,Credit Card,Mobile,Email,Standard,Same Day,East,4,Delivered,No,4.8,649.89,5.22,2.48,Spring,No,No,No
